Respuesta,Modelo_ID,Familia,Escenario,Termino,Estimacion,Error_estandar,IC95_inferior,IC95_superior,Coeficiente_alias
Diametro,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Replication3,0.07591315216834142,0.20461719679351967,-0.3251365535469571,0.47696285788363996,FALSE
Diametro,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Dose_percent75,-0.20589561880816862,0.12422108238818161,-0.44936894028900454,0.03757770267266733,FALSE
Diametro,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionControl,-0.06870160472495852,0.22131946830529728,-0.5024877626033412,0.36508455315342414,FALSE
Diametro,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin B,0.14512463980990842,0.2454212909565275,-0.3359010904648855,0.6261503700847023,FALSE
Diametro,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Cu,-0.15154372447065878,0.2186183250931274,-0.5800356416531884,0.27694819271187093,FALSE
Diametro,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Fe,-0.02026048304335863,0.23711104739779773,-0.4849981359430422,0.4444771698563249,FALSE
Diametro,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin K,-0.1409421164242888,0.2438430190848536,-0.6188744338306018,0.33699020098202426,FALSE
Diametro,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Mg y S,0.4569053700044482,0.21633323674881935,0.03289222597676228,0.8809185140321341,FALSE
Diametro,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Mn,0.11756534372408833,0.21551413774346137,-0.30484236625309596,0.5399730537012726,FALSE
Diametro,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Mo,0.2024016454723227,0.22379412556433056,-0.2362348406337652,0.6410381315784106,FALSE
Diametro,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin N,-0.08615233998654809,0.21975863987427252,-0.5168792741401222,0.34457459416702607,FALSE
Diametro,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin P,0.016517345260169694,0.2154165959709448,-0.40569918284288214,0.4387338733632215,FALSE
Diametro,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Zn,-0.022432855640704952,0.2324725422762676,-0.47807903850218947,0.43321332722077954,FALSE
Diametro,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Suelo_pH,-0.011830179402380181,0.08542564697710324,-0.17926444747750253,0.15560408867274217,FALSE
Diametro,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Suelo_T,-0.21083562296934463,0.1565887421063204,-0.5177495574977327,0.09607831155904337,FALSE
Diametro,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Suelo_Hv,0.024351711856508876,0.15614307492431606,-0.28168871499515064,0.33039213870816836,FALSE
NDVI,M0_Repeticion,M0,Diseño_reducido,(Intercept),0.6899999999999997,0.003897349661186602,0.682361194664074,0.6976388053359255,FALSE
NDVI,M0_Repeticion,M0,Diseño_reducido,Replication2,0.006666666666666685,0.0055116847481602805,-0.004136235439727465,0.017469568773060835,FALSE
NDVI,M0_Repeticion,M0,Diseño_reducido,Replication3,0.01625,0.007794699322373198,9.723893281485332e-4,0.03152761067185147,FALSE
NDVI,M1_Tratamientos,M1,Diseño_completo,(Intercept),0.703583333333333,0.0063926472096372845,0.691053744802444,0.716112921864222,FALSE
NDVI,M1_Tratamientos,M1,Diseño_completo,Replication2,0.006666666666666691,0.003706271693292143,-5.976258521859087e-4,0.01393095918551929,FALSE
NDVI,M1_Tratamientos,M1,Diseño_completo,Replication3,0.01041666666666668,0.0057117482812344,-7.783599645527443e-4,0.021611693297886106,FALSE
NDVI,M1_Tratamientos,M1,Diseño_completo,Dose_percent75,-0.015833333333333293,0.0037062716932921417,-0.02309762585218589,-0.008569040814480695,FALSE
NDVI,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionControl,-0.035999999999999956,0.008120034442635898,-0.051915267507566316,-0.020084732492433595,FALSE
NDVI,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin B,0.0035000000000000235,0.008672200586248556,-0.013497513149047145,0.020497513149047193,FALSE
NDVI,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Cu,0.0019999999999999766,0.0081200344426359,-0.013915267507566387,0.017915267507566342,FALSE
NDVI,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Fe,0.0034999999999999476,0.008672200586248555,-0.013497513149047218,0.020497513149047113,FALSE
NDVI,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin K,-0.011500000000000218,0.008672200586248555,-0.028497513149047384,0.005497513149046947,FALSE
NDVI,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Mg y S,-0.00400000000000001,0.008120034442635898,-0.01991526750756637,0.01191526750756635,FALSE
NDVI,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Mn,0.005999999999999999,0.008120034442635895,-0.009915267507566355,0.021915267507566352,FALSE
NDVI,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Mo,0.007999999999999983,0.008120034442635897,-0.007915267507566374,0.02391526750756634,FALSE
NDVI,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin N,-0.024000000000000004,0.0081200344426359,-0.03991526750756637,-0.00808473249243364,FALSE
NDVI,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin P,-0.014000000000000002,0.008120034442635898,-0.029915267507566363,0.0019152675075663587,FALSE
NDVI,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Zn,-0.0015000000000000011,0.008672200586248558,-0.018497513149047174,0.015497513149047171,FALSE
NDVI,M2_CE_original,M2,M2_CE_original,(Intercept),0.7434355521295632,0.09233110554912995,0.5624665852532685,0.924404519005858,FALSE
NDVI,M2_CE_original,M2,M2_CE_original,Replication2,0.011751531625982093,0.004373886410426926,0.0031787142615453175,0.02032434899041887,FALSE
NDVI,M2_CE_original,M2,M2_CE_original,Replication3,0.016341141524007185,0.006083702675295298,0.004417084280428401,0.02826519876758597,FALSE
NDVI,M2_CE_original,M2,M2_CE_original,Dose_percent75,-0.011577829254789668,0.0039534678286393485,-0.01932662619892279,-0.003829032310656545,FALSE
NDVI,M2_CE_original,M2,M2_CE_original,Omission_descriptionControl,-0.029773520012215754,0.00818748435942979,-0.04582098935669814,-0.013726050667733365,FALSE
NDVI,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin B,0.008197806543471187,0.008573899149773611,-0.00860703579008509,0.025002648877027463,FALSE
NDVI,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Cu,0.007054998741845381,0.008142981357246417,-0.008905244718357595,0.023015242202048355,FALSE
NDVI,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Fe,0.006991608872672787,0.008472784976344395,-0.009615049680962225,0.0235982674263078,FALSE
NDVI,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin K,-0.007290772323356101,0.008478326892436843,-0.02390829303253231,0.009326748385820111,FALSE
NDVI,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Mg y S,0.0013559047364849245,0.008069476927744488,-0.014460270041894272,0.01717207951486412,FALSE
NDVI,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Mn,0.011832812947629244,0.008127454967196327,-0.004096998788075557,0.027762624683334045,FALSE
NDVI,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Mo,0.015345907489863161,0.00832548219834366,-9.720376188904114e-4,0.03166385259861673,FALSE
NDVI,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin N,-0.01798586362826304,0.008167327168721485,-0.03399382487895715,-0.001977902377568931,FALSE
NDVI,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin P,-0.01047974046337302,0.007902897935702383,-0.02596942041734969,0.005009939490603649,FALSE
NDVI,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Zn,0.001447400245108944,0.008377825864571812,-0.014973138449451808,0.017867938939669696,FALSE
NDVI,M2_CE_original,M2,M2_CE_original,Suelo_CE,9.549227625209496e-5,4.0221331394955396e-5,1.665846671798238e-5,1.7432608578620755e-4,FALSE
NDVI,M2_CE_original,M2,M2_CE_original,Suelo_T,-0.004334090461829382,0.005594732193873199,-0.01529976556182085,0.006631584638162088,FALSE
NDVI,M2_CE_corregida,M2,M2_CE_corregida,(Intercept),0.7160603605473312,0.09352178839069934,0.5327576553015605,0.899363065793102,FALSE
NDVI,M2_CE_corregida,M2,M2_CE_corregida,Replication2,0.011751531625981968,0.004373886410426927,0.003178714261545191,0.020324348990418746,FALSE
NDVI,M2_CE_corregida,M2,M2_CE_corregida,Replication3,0.01634114152400703,0.006083702675295302,0.004417084280428236,0.02826519876758582,FALSE
NDVI,M2_CE_corregida,M2,M2_CE_corregida,Dose_percent75,-0.011577829254789755,0.003953467828639354,-0.019326626198922888,-0.0038290323106566215,FALSE
NDVI,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionControl,-0.029773520012215938,0.008187484359429797,-0.045820989356698344,-0.013726050667733535,FALSE
NDVI,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin B,0.008197806543470888,0.008573899149773608,-0.008607035790085382,0.025002648877027158,FALSE
NDVI,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Cu,0.00705499874184504,0.008142981357246405,-0.008905244718357914,0.023015242202047995,FALSE
NDVI,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Fe,0.006991608872672489,0.0084727849763444,-0.009615049680962533,0.023598267426307513,FALSE
NDVI,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin K,-0.007290772323356413,0.00847832689243684,-0.023908293032532616,0.009326748385819792,FALSE
NDVI,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Mg y S,0.001355904736484698,0.008069476927744491,-0.014460270041894506,0.0171720795148639,FALSE
NDVI,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Mn,0.011832812947628935,0.008127454967196319,-0.004096998788075849,0.02776262468333372,FALSE
NDVI,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Mo,0.015345907489862913,0.00832548219834366,-9.720376188906595e-4,0.03166385259861648,FALSE
NDVI,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin N,-0.01798586362826335,0.008167327168721475,-0.03399382487895744,-0.0019779023775692607,FALSE
NDVI,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin P,-0.010479740463373235,0.007902897935702386,-0.02596942041734991,0.005009939490603441,FALSE
NDVI,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Zn,0.0014474002451090326,0.008377825864571838,-0.014973138449451771,0.017867938939669835,FALSE
NDVI,M2_CE_corregida,M2,M2_CE_corregida,Suelo_CE_corregida_OLS,1.0264675508124939e-4,4.32347967268112e-5,1.7906553496699443e-5,1.8738695666579934e-4,FALSE
NDVI,M2_CE_corregida,M2,M2_CE_corregida,Suelo_T,-0.0043340904618294155,0.005594732193873213,-0.015299765561820913,0.006631584638162082,FALSE
NDVI,M2_Indice_N,M2,M2_Indice_N,(Intercept),0.747208072603201,0.09196345362911838,0.566959703490129,0.927456441716273,FALSE
NDVI,M2_Indice_N,M2,M2_Indice_N,Replication2,0.011913568024204263,0.0043659953387365485,0.003356217160280629,0.020470918888127895,FALSE
NDVI,M2_Indice_N,M2,M2_Indice_N,Replication3,0.016547546479086562,0.006073920732265449,0.004642661843846282,0.02845243111432684,FALSE
NDVI,M2_Indice_N,M2,M2_Indice_N,Dose_percent75,-0.01150199599632566,0.00393629253961581,-0.019217129373972647,-0.0037868626186786736,FALSE
NDVI,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionControl,-0.02967762464808145,0.008153260697989677,-0.04565801561614122,-0.013697233680021681,FALSE
NDVI,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin B,0.00822009360971215,0.008535211095202914,-0.008508920136885562,0.02494910735630986,FALSE
NDVI,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Cu,0.006882909203364735,0.008081010943600532,-0.00895587224609231,0.02272169065282178,FALSE
NDVI,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Fe,0.006903298294389897,0.008435477419412196,-0.009630237447658008,0.0234368340364378,FALSE
NDVI,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin K,-0.007283819797337474,0.008441532002211953,-0.0238292225216729,0.009261582926997951,FALSE
NDVI,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Mg y S,0.001315624258670848,0.008025800196506947,-0.01441494412648277,0.017046192643824464,FALSE
NDVI,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Mn,0.011849179657898903,0.00808563716310444,-0.003998669181785798,0.027697028497583605,FALSE
NDVI,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Mo,0.01545478636313789,0.008289071566189207,-7.917939065929559e-4,0.03170136663286874,FALSE
NDVI,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin N,-0.018029948924317817,0.008116126963003567,-0.03393755777180481,-0.0021223400768308268,FALSE
NDVI,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin P,-0.010376174747201452,0.007877599561595531,-0.02581626988792869,0.00506392039352579,FALSE
NDVI,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Zn,0.0015841398709922445,0.008353469355874176,-0.014788660066521138,0.01795693980850563,FALSE
NDVI,M2_Indice_N,M2,M2_Indice_N,Suelo_N,0.001373575879687509,5.634818754687682e-4,2.6915140376872334e-4,0.0024780003556062946,FALSE
NDVI,M2_Indice_N,M2,M2_Indice_N,Suelo_T,-0.004568385827965462,0.005584887683750896,-0.01551476568811722,0.006377994032186294,FALSE
NDVI,M2_Indice_P,M2,M2_Indice_P,(Intercept),0.7418134401814108,0.0923387807976509,0.5608294298180151,0.9227974505448066,FALSE
NDVI,M2_Indice_P,M2,M2_Indice_P,Replication2,0.01185210026872468,0.004393607043707433,0.0032406304630581105,0.02046357007439125,FALSE
NDVI,M2_Indice_P,M2,M2_Indice_P,Replication3,0.016489293483825967,0.006107371420467504,0.00451884549970966,0.028459741467942275,FALSE
NDVI,M2_Indice_P,M2,M2_Indice_P,Dose_percent75,-0.011608098408579126,0.00394558075185782,-0.019341436682220454,-0.0038747601349377993,FALSE
NDVI,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionControl,-0.029913919439699063,0.008165386117061862,-0.04591807622914031,-0.013909762650257812,FALSE
NDVI,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin B,0.008100470700962797,0.008560893314529886,-0.00867888019551578,0.024879821597441374,FALSE
NDVI,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin Cu,0.006949206971335788,0.00812729556341517,-0.008980292332957943,0.02287870627562952,FALSE
NDVI,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin Fe,0.0069144271478017326,0.008465992221147184,-0.009678917605646747,0.023507771901250214,FALSE
NDVI,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin K,-0.007344867806138456,0.008470803412881074,-0.02394764249538536,0.009257906883108447,FALSE
NDVI,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin Mg y S,0.0011548283708340337,0.008045196454153204,-0.014613756679306245,0.016923413420974313,FALSE
NDVI,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin Mn,0.011779527383677246,0.008117599585593528,-0.00413096780408607,0.027690022571440563,FALSE
NDVI,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin Mo,0.015155555473252503,0.008293414320040441,-0.0010995365940267617,0.031410647540531765,FALSE
NDVI,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin N,-0.018002996599313488,0.008161705956316151,-0.033999940273693144,-0.002006052924933832,FALSE
NDVI,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin P,-0.010638558771631928,0.007888038503494245,-0.026099114238480645,0.004821996695216791,FALSE
NDVI,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin Zn,0.0013386921661196977,0.00836951228067609,-0.01506555190400544,0.017742936236244834,FALSE
NDVI,M2_Indice_P,M2,M2_Indice_P,Suelo_P,9.526913547726862e-4,4.004903794397617e-4,1.6773021107075326e-4,0.0017376524984746193,FALSE
NDVI,M2_Indice_P,M2,M2_Indice_P,Suelo_T,-0.0042008022328193315,0.005587735045065903,-0.015152762921148501,0.006751158455509838,FALSE
NDVI,M2_Indice_K,M2,M2_Indice_K,(Intercept),0.7436756201116999,0.09195720049442724,0.5634395071426225,0.9239117330807772,FALSE
NDVI,M2_Indice_K,M2,M2_Indice_K,Replication2,0.011798888917848142,0.004333665787963844,0.003304903973439008,0.020292873862257275,FALSE
NDVI,M2_Indice_K,M2,M2_Indice_K,Replication3,0.016422296304786355,0.006044311396704892,0.004575445967244766,0.028269146642327943,FALSE
NDVI,M2_Indice_K,M2,M2_Indice_K,Dose_percent75,-0.011463030900576942,0.0039383164642988605,-0.019182131170602707,-0.003743930630551176,FALSE
NDVI,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionControl,-0.029704500790553857,0.008142227095572298,-0.04566326589787556,-0.013745735683232153,FALSE
NDVI,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin B,0.008191355249955103,0.00852576481452105,-0.008519143786506155,0.02490185428641636,FALSE
NDVI,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin Cu,0.007049967171315319,0.00809302060266236,-0.008812353209902908,0.022912287552533543,FALSE
NDVI,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin Fe,0.0069144162343874665,0.008430817747667588,-0.009609986551041005,0.02343881901981594,FALSE
NDVI,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin K,-0.007326136915148639,0.008431917960004757,-0.02385269611675796,0.009200422286460685,FALSE
NDVI,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin Mg y S,0.0013521056074319313,0.008023200949601468,-0.014373368253786947,0.017077579468650808,FALSE
NDVI,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin Mn,0.011794877423039632,0.008072166380834696,-0.00402656868339637,0.027616323529475635,FALSE
NDVI,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin Mo,0.015318756874088417,0.008261133628811949,-8.730650383830026e-4,0.031510578786559836,FALSE
NDVI,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin N,-0.018116358527832086,0.008098214675269498,-0.0339888592913603,-0.002243857764303872,FALSE
NDVI,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin P,-0.010424827566840182,0.007868366728261357,-0.025846826354232442,0.004997171220552078,FALSE
NDVI,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin Zn,0.0014525320424843325,0.008341015666650924,-0.014895858664151477,0.01780092274912014,FALSE
NDVI,M2_Indice_K,M2,M2_Indice_K,Suelo_K,4.892732497718381e-4,1.9986879460104023e-4,9.75304123537993e-5,8.810160871898769e-4,FALSE
NDVI,M2_Indice_K,M2,M2_Indice_K,Suelo_T,-0.004375522267820788,0.005572743838416463,-0.015298100191117055,0.006547055655475479,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,(Intercept),0.7164182071485005,0.13818480606946523,0.4455759872523486,0.9872604270446523,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Replication2,0.00824228849076467,0.003944048476724608,5.119534763844387e-4,0.015972623505144903,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Replication3,0.019755709622810355,0.007621224663447695,0.0048181092824528746,0.034693309963167836,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Dose_percent75,-0.010130699477187654,0.004626770338234644,-0.019199169340127557,-0.0010622296142477512,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionControl,-0.03977068143482071,0.008243321757806827,-0.05592759208012209,-0.023613770789519328,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin B,-0.0029059026339212147,0.009141024434327003,-0.020822310525202142,0.015010505257359712,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Cu,-2.767429105113091e-4,0.008142714283993827,-0.01623646290713921,0.015682977086116594,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Fe,7.825665849521131e-4,0.008831498968425134,-0.01652717139316115,0.018092304563065376,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin K,-0.013734508316246005,0.009082239714848292,-0.031535698157348656,0.004066681524856647,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Mg y S,-0.003515303705078364,0.00805760329664426,-0.019308206166501113,0.012277598756344384,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Mn,0.0063662504062496576,0.008027094924722132,-0.009366855646205723,0.02209935645870504,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Mo,0.004122912784349925,0.00833549347764109,-0.012214654431826611,0.02046048000052646,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin N,-0.02702067753045126,0.008185186741198522,-0.04306364354320036,-0.010977711517702157,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin P,-0.014323909036304748,0.008023461858811403,-0.0300498942795751,0.0014020762069656013,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Zn,-0.0027147094719332633,0.008658732015364943,-0.01968582422204855,0.014256405278182026,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Suelo_pH,0.0062626003044269915,0.003181785587111974,2.630055368752285e-5,0.01249890005516646,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Suelo_T,-0.003949050193044832,0.005832344505057431,-0.015380445422957398,0.007482345036867733,FALSE
NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Suelo_Hv,1.3047721222916872e-4,0.005815745070736141,-0.011268383126413668,0.011529337550872005,FALSE
Nitratos,M0_Repeticion,M0,Diseño_reducido,(Intercept),4958.333333333336,196.83688401784173,4572.533040658366,5344.133626008305,FALSE
Nitratos,M0_Repeticion,M0,Diseño_reducido,Replication2,-83.33333333333385,278.3693909532917,-628.9373396017855,462.2706729351179,FALSE
Nitratos,M0_Repeticion,M0,Diseño_reducido,Replication3,-708.3333333333333,393.6737680356831,-1479.9339186832722,63.26725201660565,FALSE
Nitratos,M1_Tratamientos,M1,Diseño_completo,(Intercept),4893.333333333335,344.3877614213408,4218.333320947507,5568.333345719163,FALSE
Nitratos,M1_Tratamientos,M1,Diseño_completo,Replication2,-83.33333333333373,199.6660491052791,-474.6787895796807,308.0121229130133,FALSE
Nitratos,M1_Tratamientos,M1,Diseño_completo,Replication3,-133.33333333333374,307.7060472555181,-736.4371859541492,469.77051928748176,FALSE
Nitratos,M1_Tratamientos,M1,Diseño_completo,Dose_percent75,966.666666666666,199.66604910527903,575.3212104203191,1358.0121229130127,FALSE
Nitratos,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionControl,-1620.000000000001,437.4463962515821,-2477.394936653102,-762.6050633469,FALSE
Nitratos,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin B,-110.00000000000026,467.19295599364665,-1025.6981937475477,805.6981937475472,FALSE
Nitratos,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Cu,-280.0000000000007,437.4463962515822,-1137.394936653102,577.3949366531004,FALSE
Nitratos,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Fe,214.99999999999972,467.1929559936466,-700.6981937475475,1130.698193747547,FALSE
Nitratos,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin K,-484.9999999999964,467.1929559936466,-1400.6981937475437,430.6981937475509,FALSE
Nitratos,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Mg y S,-240.00000000000034,437.44639625158203,-1097.394936653101,617.3949366531004,FALSE
Nitratos,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Mn,-280.0000000000005,437.4463962515819,-1137.394936653101,577.3949366531001,FALSE
Nitratos,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Mo,59.99999999999976,437.446396251582,-797.3949366531009,917.3949366531004,FALSE
Nitratos,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin N,-1560.0000000000014,437.4463962515822,-2417.3949366531024,-702.6050633469002,FALSE
Nitratos,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin P,-160.00000000000009,437.4463962515821,-1017.394936653101,697.3949366531008,FALSE
Nitratos,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Zn,-560.0000000000001,467.1929559936467,-1475.6981937475475,355.6981937475474,FALSE
Nitratos,M2_CE_original,M2,M2_CE_original,(Intercept),1772.9005217865501,5203.567742339405,-8426.092253198683,11971.893296771785,FALSE
Nitratos,M2_CE_original,M2,M2_CE_original,Replication2,-216.00941402766898,246.5021305506151,-699.1535899068746,267.1347618515366,FALSE
Nitratos,M2_CE_original,M2,M2_CE_original,Replication3,-300.0287611217552,342.86342405274996,-972.0410722651451,371.98355002163464,FALSE
Nitratos,M2_CE_original,M2,M2_CE_original,Dose_percent75,833.9318811046868,222.8083108193454,397.22759189876984,1270.6361703106038,FALSE
Nitratos,M2_CE_original,M2,M2_CE_original,Omission_descriptionControl,-1808.3920633105206,461.4276981766167,-2712.7903517366894,-903.993774884352,FALSE
Nitratos,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin B,-238.90027685486726,483.2051428009099,-1185.9823567446508,708.1818030349162,FALSE
Nitratos,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Cu,-414.6961075758245,458.91961181480616,-1314.1785467328446,484.78633158119555,FALSE
Nitratos,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Fe,81.91326239056313,477.50658164949374,-853.9996376424447,1017.8261624235708,FALSE
Nitratos,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin K,-609.8874868352697,477.81891123374277,-1546.4125528534055,326.63757918286615,FALSE
Nitratos,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Mg y S,-417.738394261194,454.7770720282358,-1309.101455436536,473.6246669141482,FALSE
Nitratos,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Mn,-459.7511611113669,458.04458035125856,-1357.5185385998336,438.01621637709985,FALSE
Nitratos,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Mo,-172.9288856157143,469.2049374809015,-1092.5705630782813,746.7127918468526,FALSE
